 2 5
 1  0.380422613  0.123606803  0.
 2  0.  0.400000006  0.
 3 -0.380422613  0.123606803  0.
 4 -0.235114103 -0.323606806  0.
 5  0.235114103 -0.323606806  0.
 6  1.76084523  1.24721361  1.
 7  1.  1.80000001  1.
 8  0.239154774  1.24721361  1.
 9  0.529771794  0.352786388  1.
 10  1.47022821  0.352786388  1.
